customer_id,order_id,customer_name,email,phone,order_date,ship_date,city,state,postal_code,product,quantity,unit_price,discount_pct,total_amount,payment_method,order_status,is_returning_customer,customer_rating,delivery_days,sales_channel,notes
17209,ORD-2024-002887,Isha Singh,isha.singh9@example.com,09887860775,22/08/2025,2025-09-03,Hyderabad,Telangana,650468,Printer,1,507.75,15,431.59,credit_card,Returned,Yes,4.5,1,Store,gift wrap
10641,ORD-2024-002888,Sana Sharma,sana.sharma41@gmail.com,09848571981,2025-03-20,2025-03-27,Kochi,Kerala,596137,Webcam,2,130.26,25,195.39,credit_card,Cancelled,0,3,4,Store,
17200,ORD-2023-002889,Vikram Gupta,vikram.gupta0@outlook.com,NA,2024-07-07,2024-07-16,Pune,null,313709,Laptop,2,1451.83,5,2758.48,Cash,Cancelled,Yes,1,2,Online,late delivery complaint
13368,ORD-2025-002890,Arjun Sharma,arjun.sharma68@outlook.com,09845842859,22/05/2023,2023-05-27,Ahmedabad,Gujarat,675056,NA,4,2388.43,0,9553.72,upi,Completed,Yes,N/A,5,Online,Priority customer
12313,ORD-2023-002891,Zoya Gupta,zoya.gupta13@outlook.com,09879560377,2022-03-02,2022-03-13,Mumbai,Maharashtra,229675,Monitor,4,$280.43,10,1009.55,credit_card,Returned,Yes,5,13,N/A,late delivery complaint
17038,ORD-2023-002892,Vikram Patel,vikram.patel38@yahoo.com,09868564841,2024-02-03,2024-02-05,Kochi,Kerala,274234,Laptop,4,2046.05,20,6547.36,credit_card,Shipped,Yes,null,8,Store,promo code used
10153,ORD-2023-002893,Rohan Singh,rohan.singh53@example.com,09879275772,2022-11-02,2022-11-03,Ahmedabad,Gujarat,653393,Printer,3,1823.17,0,5469.51,upi,Shipped,No,4,2,Mobile App,late delivery complaint
11856,ORD-2022-002894,Diya Singh,diya.singh56@outlook.com,8537208231,2023-06-01,2023-06-05,Mumbai,Maharashtra,420984,Monitor,4,1550,15,5268.33,Credit Card,Returned,No,4,5,Online,gift wrap
17447,ORD-2023-002895,Arjun Joshi,arjun.joshi47@example.com,09811433667,2022-04-26,2022-05-01,Kochi,Kerala,658806,Tablet,5,2455.37,5,11663.01,upi,Returned,N,2,7,Online,Priority customer
11241,ORD-2022-002896,Rohan Mehta,rohan.mehta41@yahoo.com,09825713101,03/04/2025,2025-04-04,Delhi,Delhi,580296,Keyboard,4,2154.61,10,7756.60,upi,,Yes,NA,9,NA,gift wrap
10854,ORD-2024-002897,Zoya Reddy,zoya.reddy54@yahoo.com,+91-9875437790,2025/04/28,2025-04-30,Mumbai,Maharashtra,490369,Laptop,5,653.53,15,unknown,UPI,Pending,No,2,10,Online,Priority customer
15349,ORD-2022-002898,Kabir Sharma,kabir.sharma49@outlook.com,09815858825,2025-11-11,11-18-2025,Mumbai,Maharashtra,396387,Headphones,5,1035.94,15,"4,402.75",credit_card,Shipped,No,3,5,Mobile App,call before delivery
12503,ORD-2025-002899,Karan Reddy,karan.reddy3@example.com,09871612178,2023-08-16,24/08/2023,Hyderabad,Telangana,173655,Headphones,3,2330.06,20,5592.14,upi,—,Yes,N/A,7,Store,gift wrap
11286,ORD-2024-002900,Priya Singh,priya.singh86@yahoo.com,6990439530,2025-02-11,2025-02-15,Kochi,Kerala,652505,Hard Drive,,1885.73,15,not available,credit_card,Returned,1,2,8,Online,NA
17484,ORD-2024-002901,Rahul Sharma,rahul.sharma84@outlook.com,+91-9843068351,2024/10/12,2024-10-15,Jaipur,Rajasthan,525762,Laptop,1,867.20,20,693.76,PayPal,Pending,True,2,12,Mobile App,promo code used
16481,ORD-2022-002902,Neha Mehta,unknown,+91-9861971009,2022-08-15,2022-08-20,Ahmedabad,Gujarat,672128,Webcam,2,1307.25,not available,2353.05,PayPal,Pending,No,3,6,Store,Priority customer
16428,ORD-2023-002903,Neha Mehta,neha.mehta28@gmail.com,+91-9888488423,2022-07-04,2022-07-10,Delhi,Delhi,244275,Monitor,4,1238.65,25,3715.95,Cash,Shipped,N,3,8,Partner,Priority customer
14823,ORD-2025-002904,,vikram.iyer23@example.com,9653171160,07-24-2022,2022-08-01,Jaipur,Rajasthan,634309,Smartphone,1,97.20,0,97.20,UPI,Returned,Yes,5.0,9,null,
15452,ORD-2024-002905,Arjun Mehta,arjun.mehta52@outlook.com,09827976927,2025-09-15,2025-09-22,N/A,Karnataka,521963,Printer,1,2321.80,20,1857.44,Net Banking,Shipped,No,5,6,Store,late delivery complaint
16797,ORD-2022-002906,Kabir Iyer,kabir.iyer97@outlook.com,+91-9867214619,27/03/2024,04-08-2024,Bengaluru,Karnataka,113522,Mouse,1,1448.35,0,1448.35,upi,Completed,Yes,N/A,2,Online,promo code used
16025,ORD-2024-002907,Rohan Joshi,rohan.joshi25@outlook.com,7021663063,2023-10-05,2023/10/11,Mumbai,Maharashtra,519970,Monitor,3,$686.33,10,1853.09,Net Banking,Pending,No,5.0,null,Partner,promo code used
14603,ORD-2023-002908,Sana Verma,sana.verma3@gmail.com,7458932116,2022-07-31,2022-08-04,Jaipur,Rajasthan,297346,Headphones,3,2295.90,5,6543.32,Cash,Pending,No,4,14,Mobile App,late delivery complaint
12456,ORD-2024-002909,Arjun Reddy,arjun.reddy56@yahoo.com,+91-9833474354,2022-08-07,2022-08-10,Mumbai,Maharashtra,618307,Printer,3,1062.29,20,2549.50,upi,Cancelled,No,2,2,Partner,
13929,ORD-2024-002910,Vikram Verma,vikram.verma29@yahoo.com,+91-9841474545,2025-02-15,2025-02-16,Jaipur,Rajasthan,519427,Headphones,4,2245.03,5,8531.11,UPI,Returned,False,5,5,Partner,—
10688,ORD-2023-002911,Arjun Sharma,arjun.sharma88@yahoo.com,6653550580,2022-09-13,2022-09-22,Mumbai,Maharashtra,541158,Webcam,1,629.96,20,503.97,Cash,Returned,Yes,4.5,14,Partner,promo code used
14541,ORD-2024-002912,Ananya Khan,ananya.khan41@outlook.com,9427306146,2022-01-10,2022-01-16,Kolkata,West Bengal,647278,Printer,3,412.43,20,989.83,Credit Card,Returned,No,4,14,Online,NA
13998,ORD-2022-002913,Sana Patel,sana.patel98@gmail.com,+91-9828942685,2022-02-15,2022-02-20,Kolkata,West Bengal,445757,Mouse,5,264.34,5,"1,255.61",upi,Cancelled,No,5,10,,call before delivery
15088,ORD-2025-002914,Sana Nair,sana.nair88@yahoo.com,+91-9813204550,2025-09-12,2025-09-18,Jaipur,Rajasthan,622206,Keyboard,1,null,20,168,Cash,Shipped,Yes,N/A,3,Partner,unknown
16885,ORD-2022-002915,Rohan Verma,rohan.verma85@outlook.com,09852516135,30/11/2023,2023-12-06,Delhi,Delhi,437574,Laptop,4,744.09,0,2976.36,PayPal,Shipped,No,5,5,Store,Priority customer
17304,ORD-2024-002916,Kabir Nair,kabir.nair4@example.com,7537107847,12/10/2025,2025-10-13,Kolkata,West Bengal,179616,Smartphone,4,1004.63,10,3616.67,Net Banking,Returned,No,4,5,Partner,late delivery complaint
15648,ORD-2024-002917,Rahul Khan,rahul.khan48@yahoo.com,09832630055,2022-06-22,2022-06-26,Lucknow,Uttar Pradesh,556997,Smartphone,2,351.12,0,702,Credit Card,Returned,No,excellent,1,Online,gift wrap
10147,ORD-2023-002918,Rahul Mehta,rahul.mehta47@example.com,+91-9869496567,24/05/2025,2025-05-27,Lucknow,Uttar Pradesh,124816,Keyboard,2,428.70,15,728.79,PayPal,Pending,0,2,7,Store,promo code used
17142,ORD-2025-002919,Vikram Nair,vikram.nair42@yahoo.com,09889523310,2025-02-01,2025-02-13,Hyderabad,Telangana,235235,Smartphone,1,894.73,N/A,894.73,UPI,Shipped,No,2,4,Partner,Priority customer
17096,ORD-2023-002920,Ananya Das,ananya.das96@gmail.com,09810062611,2024-04-12,2024-04-24,Lucknow,Uttar Pradesh,611337,Headphones,1,1454.66,25,1091.00,credit_card,Returned,No,N/A,2,Mobile App,Priority customer
16480,ORD-2024-002921,Sana Iyer,sana.iyer80@outlook.com,09897094112,2023-07-29,2023-08-03,Chennai,Tamil Nadu,432713,unknown,1,463.49,20,370.79,Credit Card,Completed,No,N/A,14,Store,
16161,ORD-2024-002922,Zoya Nair,zoya.nair61@gmail.com,unknown,2023-09-17,2023-09-29,Chennai,Tamil Nadu,406868,Tablet,3,1222.91,10,3301.86,Net Banking,,No,excellent,11,Store,late delivery complaint
14825,ORD-2025-002923,Sana Iyer,sana.iyer25@gmail.com,6185965317,2024-11-22,2024-11-23,Pune,Maharashtra,428465,Monitor,5,2443.76,5,11607.86,Net Banking,Pending,No,—,1,Mobile App,call before delivery
13111,ORD-2023-002924,Arjun Verma,arjun.verma11@outlook.com,+91-9824120778,2024-08-01,2024-08-03,Hyderabad,Telangana,200698,Tablet,2,2324.02,5,NA,upi,Cancelled,N,N/A,5,Mobile App,gift wrap
11623,ORD-2024-002925,Vikram Das,vikram.das23@yahoo.com,8713614154,2022-03-26,30/03/2022,Hyderabad,Telangana,423520,Smartphone,2,not available,0,2291.58,Credit Card,Completed,Yes,null,4,Online,late delivery complaint
15804,ORD-2022-002926,Priya Nair,priya.nair4@outlook.com,+91-9821629773,2025-11-19,2025-11-21,Kochi,Kerala,607298,Laptop,4,1838.02,15,6249.27,UPI,Shipped,Yes,4,,Mobile App,late delivery complaint
12493,ORD-2023-002927,Neha Nair,neha.nair93@outlook.com,+91-9841967419,2022-04-20,2022-04-30,Pune,Maharashtra,197743,Headphones,2,623.18,20,997.09,Cash,Returned,No,null,12,Online,
10034,ORD-2025-002928,Priya Joshi,priya.joshi34@example.com,09858877368,2024-07-10,2024-07-18,Chennai,Tamil Nadu,429785,Smartphone,NA,1191.62,15,"3,038.63",Credit Card,,No,1,14,Partner,Priority customer
14092,ORD-2022-002929,Aarav Sharma,aarav.sharma92@outlook.com,+91-9869134991,2024-03-17,2024-03-25,Lucknow,Uttar Pradesh,565109,Smartphone,4,319.83,10,1151.39,PayPal,Returned,No,4,6,Store,gift wrap
14972,ORD-2022-002930,Karan Sharma,karan.sharma72@yahoo.com,9385068553,2025-01-29,2025-01-31,unknown,Karnataka,610662,Keyboard,5,879.30,5,4176.68,Credit Card,Shipped,Yes,4,14,Mobile App,
12367,ORD-2024-002931,Rahul Reddy,rahul.reddy67@example.com,09816454580,2023-12-24,2023-12-31,Pune,—,192698,Monitor,2,not available,25,495.97,Credit Card,Shipped,Yes,5,3,Store,
12049,ORD-2023-002932,Isha Sharma,isha.sharma49@yahoo.com,8111984321,2024-12-06,2024-12-17,Kochi,Kerala,256577,Smartphone,1,1034.13,5,982.42,UPI,Shipped,No,4,12,Online,null
11120,ORD-2025-002933,Karan Singh,unknown,09846780025,2025-08-15,2025-08-19,Bengaluru,Karnataka,null,Keyboard,2,552.30,20,883.68,credit_card,Cancelled,Yes,3,9,Store,promo code used
16359,ORD-2025-002934,Arjun Gupta,arjun.gupta59@outlook.com,8952284169,2022-07-19,NA,Pune,Maharashtra,306317,Tablet,1,1647.61,20,1318.09,Credit Card,Completed,Yes,2,1,Mobile App,promo code used
14403,ORD-2025-002935,Neha Verma,neha.verma3@yahoo.com,N/A,05/10/2022,2022-10-09,Bengaluru,Karnataka,616209,Headphones,3,643.26,0,1929.78,UPI,Cancelled,False,4,1,Partner,
12515,ORD-2024-002936,Priya Verma,priya.verma15@gmail.com,+91-9849499291,2023-02-27,2023/03/07,Delhi,Delhi,338629,unknown,4,1005.92,15,3420.13,PayPal,Completed,No,N/A,7,Partner,gift wrap
12230,ORD-2023-002937,Sana Sharma,sana.sharma30@example.com,6547360670,2025-10-31,2025-11-09,Mumbai,Maharashtra,477862,Smartphone,not available,430.18,15,1096.96,UPI,Completed,No,2,3,Mobile App,promo code used
16688,ORD-2025-002938,Priya Patel,priya.patel88@gmail.com,8790076470,"Oct 05, 2024",null,Pune,Maharashtra,651511,Hard Drive,5,165.77,15,704.52,UPI,Returned,Yes,3,10,Mobile App,promo code used
16955,ORD-2023-002939,Arjun Nair,arjun.nair55@yahoo.com,+91-9843108574,2022-09-02,2022-09-04,Bengaluru,Karnataka,129282,Headphones,4,705.74,15,2399.52,Credit Card,Pending,Yes,4.5,14,Store,promo code used
16601,ORD-2023-002940,Priya Joshi,priya.joshi1@outlook.com,09841601861,2025-04-27,unknown,Kolkata,West Bengal,266813,Monitor,3,490.30,20,"1,176.72",PayPal,Returned,Yes,5,13,Online,gift wrap
15382,ORD-2022-002941,Karan Sharma,karan.sharma82@outlook.com,+91-9811639818,2022-03-31,2022-04-02,Delhi,Delhi,233581,Smartphone,3,233.39,20,560.14,UPI,Pending,Yes,3,14,Online,unknown
17020,ORD-2022-002942,Arjun Das,arjun.das20@gmail.com,+91-9858683275,2025-05-11,2025-05-19,Bengaluru,Karnataka,153462,Smartphone,5,unknown,10,"10,934.37",Net Banking,Cancelled,No,4,7,Partner,promo code used
11692,ORD-2025-002943,Zoya Sharma,zoya.sharma92@gmail.com,8301300149,2023-10-11,2023-10-22,Chennai,Tamil Nadu,284459,Printer,2,874.36,25,1311.54,Net Banking,Pending,True,5,8,Mobile App,Priority customer
17464,ORD-2023-002944,,ananya.khan64@example.com,09860485854,2022-11-05,2022-11-10,Chennai,Tamil Nadu,287069,Laptop,3,,0,6528.30,Net Banking,Returned,Yes,null,3,Store,Priority customer
13741,ORD-2023-002945,Meera Mehta,meera.mehta41@example.com,7735851812,22/05/2022,29/05/2022,Hyderabad,Telangana,555553,Monitor,null,1218.38,10,4386.17,credit_card,Completed,No,3,6,Store,call before delivery
16711,ORD-2023-002946,Diya Singh,diya.singh11@gmail.com,09817613959,2022-07-22,07-27-2022,Delhi,Delhi,129727,Headphones,1,1953.86,10,null,PayPal,Pending,Yes,1,4,Store,promo code used
11393,ORD-2022-002947,Arjun Gupta,arjun.gupta93@gmail.com,+91-9837429683,2023-07-07,2023-07-12,Chennai,Tamil Nadu,—,Hard Drive,1,1893,25,1419.44,Credit Card,Shipped,N/A,2,N/A,Mobile App,promo code used
10204,ORD-2023-002948,Diya Das,diya.das4@example.com,9515212180,2023-10-02,2023-10-06,Pune,Maharashtra,577251,Laptop,1,2361.34,0,2361.34,UPI,Completed,Y,5.0,6,Partner,gift wrap
10121,ORD-2022-002949,Rohan Iyer,rohan.iyer21@outlook.com,8234761199,"May 11, 2025",2025-05-17,Hyderabad,null,400956,Smartphone,2,unknown,25,1048.17,Cash,Shipped,Yes,4.5,10,Mobile App,
16298,ORD-2024-002950,Vikram Reddy,vikram.reddy98@outlook.com,09862469215,2024-10-30,2024-11-05,Pune,Maharashtra,639590,Headphones,1,1621.40,5,1540.33,upi,Cancelled,No,N/A,3,Online,
16504,ORD-2023-002951,Rahul Nair,rahul.nair4@example.com,+91-9883045828,2023-09-13,09-15-2023,Pune,Maharashtra,484276,Webcam,1,69.52,15,59.09,credit_card,Shipped,Yes,1,10,Store,
13464,ORD-2022-002952,Meera Iyer,meera.iyer64@yahoo.com,09856576907,2022-09-08,18/09/2022,Ahmedabad,unknown,253822,Hard Drive,5,,0,11008.00,Cash,Cancelled,No,4.5,3,Store,
12717,ORD-2025-002953,Zoya Verma,zoya.verma17@outlook.com,09872541819,2022-11-12,11-14-2022,Kolkata,West Bengal,462781,Mouse,1,"1,927.18",15,1638.10,Cash,Shipped,No,5.0,11,Partner,
17488,ORD-2025-002954,Kabir Singh,kabir.singh88@yahoo.com,+91-9896440824,2025-12-08,2025-12-14,Chennai,Tamil Nadu,310406,Laptop,3,,20,4941.86,UPI,N/A,No,4,N/A,Mobile App,Priority customer
10370,ORD-2022-002955,Isha Sharma,isha.sharma70@yahoo.com,6145724044,2025-07-21,2025-07-26,Lucknow,Uttar Pradesh,318398,Headphones,2,1498.11,not available,2996.22,PayPal,Completed,Yes,1,9,Store,Priority customer
15235,ORD-2022-002956,Aarav Sharma,aarav.sharma35@example.com,09836833690,2025-01-13,2025-01-16,Hyderabad,Telangana,523828,Laptop,5,1847.71,15,N/A,PayPal,Returned,No,5.0,12,Mobile App,call before delivery
16597,ORD-2022-002957,Rahul Joshi,rahul.joshi97@gmail.com,+91-9878375897,2025-02-08,2025-02-15,Lucknow,Uttar Pradesh,545129,Hard Drive,1,1074.95,20,859.96,UPI,Completed,Yes,5,6,Store,gift wrap
12213,ORD-2025-002958,Vikram Verma,vikram.verma13@yahoo.com,6743197788,2025-07-10,2025-07-13,Bengaluru,Karnataka,350082,Headphones,2,1341.69,0,2683.38,Net Banking,Completed,Yes,4.5,9,null,Priority customer
10598,ORD-2025-002959,Karan Khan,karan.khan98@example.com,+91-9848948472,2025-07-27,07/08/2025,Ahmedabad,Gujarat,658129,Headphones,1,1862.09,0,1862.09,Credit Card,Pending,No,4,4,Mobile App,Priority customer
11354,ORD-2024-002960,Sana Singh,sana.singh54@yahoo.com,6610633285,N/A,2023-08-10,Kolkata,West Bengal,126447,Smartphone,2,857.87,5,1629.95,UPI,Pending,No,unknown,11,Mobile App,gift wrap
15967,ORD-2025-002961,Aarav Nair,aarav.nair67@example.com,09880480659,19/01/2022,2022-01-21,Bengaluru,Karnataka,627938,Tablet,2,1901.20,5,3612.28,UPI,Pending,Yes,4,3,Online,late delivery complaint
15151,ORD-2023-002962,Zoya Gupta,zoya.gupta51@yahoo.com,,04/03/2022,03-11-2022,Ahmedabad,Gujarat,258855,Tablet,3,491.04,15,1252.15,NA,Shipped,Yes,excellent,2,Mobile App,
14071,ORD-2024-002963,Arjun Das,arjun.das71@outlook.com,09845465262,2024-03-08,2024-03-13,Kochi,Kerala,410884,Hard Drive,2,275.50,0,551.00,PayPal,Returned,Yes,3,8,Online,promo code used
15643,ORD-2022-002964,Kabir Joshi,kabir.joshi43@outlook.com,8067045602,2025-04-17,04-19-2025,Ahmedabad,Gujarat,null,Tablet,2,1881.11,10,N/A,credit_card,Pending,Yes,4,5,Online,
11546,ORD-2022-002965,Karan Sharma,karan.sharma46@example.com,6063051343,09-23-2022,—,Ahmedabad,Gujarat,642983,Laptop,4,660.06,25,N/A,credit_card,Cancelled,Yes,—,not available,Partner,call before delivery
12802,ORD-2023-002966,Rohan Gupta,rohan.gupta2@outlook.com,09871863696,2022-03-20,2022-03-21,Jaipur,Rajasthan,624797,Tablet,1,874.43,15,743.27,UPI,Pending,Y,5.0,13,Partner,
11949,ORD-2024-002967,Isha Verma,isha.verma49@gmail.com,09865646961,2024-10-31,2024-11-10,Ahmedabad,Gujarat,203979,Tablet,3,2097.52,null,5348.68,UPI,Cancelled,1,5.0,4,Partner,gift wrap
,ORD-2024-002968,Priya Nair,priya.nair76@outlook.com,8713423305,2024-01-02,2024-01-14,Bengaluru,Karnataka,161448,Printer,4,"$1,326.96",0,5307.84,Cash,Cancelled,No,2,10,Store,late delivery complaint
16976,ORD-2024-002969,Ananya Mehta,ananya.mehta76@example.com,+91-9843974125,2023-06-28,2023-07-03,Delhi,Delhi,142802,Tablet,5,357.96,25,1342.35,credit_card,Cancelled,No,excellent,1,Partner,call before delivery
13370,ORD-2023-002970,Diya Verma,diya.verma70@outlook.com,09889215433,2025-03-03,03-15-2025,,Uttar Pradesh,295861,Hard Drive,3,50.65,20,121.56,Net Banking,Completed,No,NA,6,Mobile App,
14507,ORD-2022-002971,Priya Verma,priya.verma7@gmail.com,09864345644,2025-02-04,2025-02-08,Delhi,Delhi,283116,Smartphone,1,1489.49,not available,1489.49,credit_card,Returned,1,1,2,Store,promo code used
11003,ORD-2023-002972,Vikram Iyer,vikram.iyer3@example.com,+91-9873989426,2022-11-07,2022-11-09,Mumbai,Maharashtra,282367,Printer,2,1545.96,25,2318.94,Credit Card,Shipped,No,5,9,Store,call before delivery
12168,ORD-2023-002973,Diya Verma,diya.verma68@example.com,+91-9868036204,2023-01-01,2023-01-10,Mumbai,Maharashtra,636961,Smartphone,2,null,15,3620.51,Net Banking,Cancelled,No,2,11,Store,promo code used
unknown,ORD-2024-002974,Zoya Sharma,zoya.sharma74@gmail.com,9311507546,2022-09-17,2022-09-28,Delhi,Delhi,214101,Mouse,2,1818.33,5,not available,Net Banking,unknown,False,5.0,1,Online,promo code used
13081,ORD-2022-002975,Meera Das,meera.das81@outlook.com,+91-9846069462,2022-08-09,2022-08-17,Hyderabad,Telangana,124787,Monitor,2,589.77,15,1002.61,credit_card,Shipped,No,3,8,Online,promo code used
10891,ORD-2022-002976,Aarav Mehta,aarav.mehta91@outlook.com,09890230637,2022-08-20,2022-08-28,Chennai,Tamil Nadu,603430,Laptop,4,1918.53,10,6906.71,UPI,Completed,Yes,excellent,14,Store,
14064,ORD-2022-002977,Vikram Singh,,+91-9818042037,2025-07-29,2025-08-03,Mumbai,Maharashtra,633163,Laptop,3,737.08,10,1990.12,UPI,Returned,Yes,excellent,2,Store,Priority customer
13093,ORD-2024-002978,Arjun Nair,arjun.nair93@example.com,9856270437,2022-10-02,2022-10-07,Lucknow,Uttar Pradesh,466657,Mouse,4,1218.63,25,"3,655.89",Credit Card,Pending,Yes,null,8,Store,
15995,ORD-2024-002979,Diya Das,diya.das95@gmail.com,7704486252,2025-09-04,2025-09-12,Bengaluru,Karnataka,295232,,3,695.95,0,not available,Net Banking,Pending,1,4,null,Mobile App,Priority customer
11366,ORD-2025-002980,Rohan Mehta,rohan.mehta66@gmail.com,+91-9869404080,2024-04-20,2024-04-25,Jaipur,Rajasthan,593116,Webcam,2,1665.59,20,not available,Credit Card,Cancelled,Yes,5.0,5,Mobile App,call before delivery
13914,ORD-2022-002981,Ananya Joshi,ananya.joshi14@yahoo.com,09843334882,2025-04-22,2025-04-26,Mumbai,Maharashtra,481713,Webcam,2,602.72,5,1145.17,credit_card,Pending,False,5.0,5,Store,
16732,ORD-2023-002982,Diya Patel,diya.patel32@gmail.com,+91-9813076537,2025-07-16,2025-07-21,Mumbai,Maharashtra,294381,Mouse,1,898.64,25,673.98,PayPal,Completed,Yes,,2,Mobile App,late delivery complaint
17118,—,Meera Nair,meera.nair18@yahoo.com,+91-9814017273,2024-11-19,2024-11-27,Hyderabad,Telangana,494641,Printer,2,$731.40,25,1097.10,PayPal,Shipped,No,5,13,Online,—
11618,ORD-2025-002984,Meera Verma,meera.verma18@gmail.com,+91-9897333791,2022-05-20,2022-05-31,Lucknow,Uttar Pradesh,456163,Webcam,4,865.52,null,"$3,115.87",PayPal,Pending,No,5,11,Partner,unknown
10943,ORD-2022-002985,Meera Iyer,meera.iyer43@example.com,unknown,2025-10-03,10-05-2025,Kolkata,West Bengal,371423,Hard Drive,N/A,1512.34,unknown,6049.36,UPI,Returned,Yes,1,8,Partner,
16378,ORD-2025-002986,Diya Sharma,diya.sharma78@gmail.com,—,2023-08-07,2023-08-08,Kolkata,West Bengal,451022,Laptop,4,2162.54,15,7352.64,credit_card,Pending,Yes,4,6,Online,Priority customer
10930,ORD-2023-002987,Zoya Mehta,zoya.mehta30@example.com,09871816420,07-16-2022,2022-07-23,Lucknow,Uttar Pradesh,471793,null,3,190.64,0,571.92,UPI,Shipped,Yes,2,2,Partner,unknown
13831,ORD-2025-002988,Vikram Joshi,vikram.joshi31@outlook.com,8193685238,2023-02-06,2023-02-16,Pune,Maharashtra,355359,Mouse,4,,5,3136.37,PayPal,Returned,Yes,N/A,1,Mobile App,gift wrap
14160,ORD-2024-002989,Zoya Khan,zoya.khan60@gmail.com,09869679555,2024-01-09,2024-01-17,Kolkata,West Bengal,142169,Smartphone,1,2323.63,15,1975.09,Credit Card,Cancelled,1,4.5,10,Mobile App,
17449,ORD-2025-002990,Meera Mehta,meera.mehta49@yahoo.com,7720599543,2023-03-22,2023-03-27,Pune,Maharashtra,259125,Smartphone,1,184.44,15,156.77,Credit Card,Pending,No,excellent,4,Partner,unknown
14046,ORD-2023-002991,Rohan Joshi,rohan.joshi46@gmail.com,7012840199,2022-08-11,2022-08-17,Hyderabad,Telangana,529300,Printer,2,26.92,15,46,PayPal,—,Yes,5.0,9,Online,call before delivery
13096,ORD-2025-002992,Rohan Mehta,rohan.mehta96@example.com,09897060910,2025-09-07,2025-09-11,Jaipur,Rajasthan,221796,Hard Drive,1,1365.39,25,1024.04,upi,Shipped,0,excellent,7,Store,call before delivery
12753,ORD-2023-002993,Diya Das,diya.das53@gmail.com,,25/09/2022,N/A,Hyderabad,Telangana,538198,Hard Drive,5,"2,060.64",0,10303.20,PayPal,Cancelled,Yes,1,6,Online,late delivery complaint
13458,ORD-2023-002994,Vikram Joshi,vikram.joshi58@example.com,+91-9883554149,2025-07-11,2025-07-14,Chennai,Tamil Nadu,110628,Mouse,1,2365.09,0,2365.09,UPI,Completed,Yes,3,13,Mobile App,
11960,ORD-2023-002995,Rohan Das,rohan.das60@gmail.com,09858991596,2022-01-01,07/01/2022,Hyderabad,Telangana,218537,Mouse,1,496.58,20,397.26,credit_card,Returned,Yes,3,not available,Store,gift wrap
13171,ORD-2023-002996,Kabir Verma,NA,+91-9867891946,01-22-2025,N/A,Chennai,Tamil Nadu,322119,Headphones,not available,1265.73,25,3797.19,PayPal,Returned,Y,excellent,4,Mobile App,late delivery complaint
14220,ORD-2022-002997,Vikram Das,null,7366545877,2023-11-13,2023-11-25,Delhi,Delhi,417213,Smartphone,2,"1,116.88",,1675.32,Credit Card,Completed,No,1,not available,Online,
15192,ORD-2022-002998,Arjun Nair,arjun.nair92@outlook.com,null,2024-08-17,08-21-2024,Kolkata,West Bengal,198391,Laptop,1,"2,234.65",0,2234.65,Credit Card,Pending,No,excellent,8,Store,promo code used
15302,ORD-2023-002999,Vikram Khan,vikram.khan2@example.com,6233450744,2024-06-13,2024-06-23,Hyderabad,Telangana,495889,Hard Drive,2,1920.86,5,"$3,649.63",Net Banking,Completed,Yes,5.0,7,Store,late delivery complaint
14567,ORD-2024-003000,Arjun Sharma,arjun.sharma67@outlook.com,7663288827,2025-03-18,28/03/2025,Chennai,Tamil Nadu,214424,Laptop,3,1263.44,25,"2,842.74",Cash,Returned,False,4.5,12,Online,gift wrap
11771,ORD-2024-003001,Arjun Das,arjun.das71@outlook.com,9942833042,2022-05-24,2022-05-30,Bengaluru,Karnataka,390766,Webcam,3,"1,073.09",25,2414.45,Credit Card,Cancelled,No,5,10,Mobile App,Priority customer
13287,ORD-2025-003002,Isha Sharma,isha.sharma87@yahoo.com,+91-9891057757,2025-01-20,2025-01-28,Kochi,Kerala,302502,Monitor,4,1849.12,10,6656.83,UPI,Returned,Yes,5,8,Store,gift wrap
14369,ORD-2022-003003,Meera Singh,meera.singh69@example.com,+91-9890885653,2023-03-24,,Chennai,Tamil Nadu,348411,Laptop,5,151.55,0,757.75,credit_card,Cancelled,No,3,10,Online,late delivery complaint
16787,ORD-2022-003004,Priya Sharma,priya.sharma87@yahoo.com,+91-9845143810,2025-12-09,2025-12-17,Jaipur,Rajasthan,184653,Keyboard,2,1151.67,0,2303.34,PayPal,Completed,No,5.0,7,Mobile App,NA
15077,ORD-2024-003005,—,rahul.gupta77@yahoo.com,8431181404,2022-05-25,unknown,Lucknow,NA,249805,Tablet,5,1077.94,25,4042.28,Credit Card,Pending,Yes,N/A,4,Partner,gift wrap
14897,ORD-2024-003006,Sana Patel,sana.patel97@example.com,09891348299,2025-08-21,08-22-2025,Jaipur,Rajasthan,504088,Headphones,5,266.05,20,1064.20,upi,unknown,No,2,3,Mobile App,gift wrap
17155,ORD-2025-003007,Neha Sharma,neha.sharma55@gmail.com,+91-9828722948,2025-09-27,2025-10-01,Ahmedabad,Gujarat,NA,Mouse,2,223.32,20,357.31,upi,Returned,No,3,1,Store,N/A
12258,ORD-2025-003008,Isha Verma,isha.verma58@outlook.com,null,2023-05-08,2023-05-14,Hyderabad,Telangana,135844,Tablet,5,1636.61,15,6955.59,PayPal,Pending,null,1,14,Store,
16421,ORD-2025-003009,Karan Khan,karan.khan21@gmail.com,NA,2023-05-30,2023-06-09,Pune,Maharashtra,502976,Smartphone,5,1212.39,0,6061.95,Credit Card,Cancelled,Yes,4,4,Store,gift wrap
